timestamp,temperatura
2020/10/01 00:00:00,12.54416555633861
2020/10/01 00:15:00,31.273301706651914
2020/10/01 00:30:00,5.263511861892082
2020/10/01 00:45:00,14.551552387767968
2020/10/01 01:00:00,-1.186400771451285
2020/10/01 01:15:00,14.863142109624517
2020/10/01 01:30:00,1.1201845780594901
2020/10/01 01:45:00,15.148731332525985
2020/10/01 02:00:00,-3.025672962971331
2020/10/01 02:15:00,30.29696901199229
2020/10/01 02:30:00,11.205399266676666
2020/10/01 02:45:00,1.8198784244341821
2020/10/01 03:00:00,25.858504185996495
2020/10/01 03:15:00,2.7684717675696717
2020/10/01 03:30:00,20.16390671000702
2020/10/01 03:45:00,19.087825970408332
2020/10/01 04:00:00,1.2473296970454948
2020/10/01 04:15:00,2.9602786235458254
2020/10/01 04:30:00,4.049730155270884
2020/10/01 04:45:00,21.825193661659178
2020/10/01 05:00:00,26.533509647534018
2020/10/01 05:15:00,41.8912154616425
2020/10/01 05:30:00,-0.7897249145295033
2020/10/01 05:45:00,0.3671598930146711
2020/10/01 06:00:00,7.6761593704904865
2020/10/01 06:15:00,5.3252338409041045
2020/10/01 06:30:00,3.54839291685399
2020/10/01 06:45:00,24.19734048083017
2020/10/01 07:00:00,36.274898239281065
2020/10/01 07:15:00,23.400328059789928
2020/10/01 07:30:00,4.02188683417709
2020/10/01 07:45:00,4.627684115482955
2020/10/01 08:00:00,17.14549240419082
2020/10/01 08:15:00,4.433701027138717
2020/10/01 08:30:00,17.309370310070683
2020/10/01 08:45:00,15.736538178852166
2020/10/01 09:00:00,0.26259009395939525
2020/10/01 09:15:00,27.849601931691332
2020/10/01 09:30:00,47.18798605710116
2020/10/01 09:45:00,3.1030664797545384
2020/10/01 10:00:00,-2.644242906924721
2020/10/01 10:15:00,9.062306169246074
2020/10/01 10:30:00,14.531138131064752
2020/10/01 10:45:00,6.648884779135701
2020/10/01 11:00:00,17.345944185151744
2020/10/01 11:15:00,38.51489192273526
2020/10/01 11:30:00,46.28911339032636
2020/10/01 11:45:00,-4.277781219062018
2020/10/01 12:00:00,43.841289820658076
2020/10/01 12:15:00,43.47560620599161
2020/10/01 12:30:00,19.593299539947743
2020/10/01 12:45:00,13.821967648032816
2020/10/01 13:00:00,7.970594504996837
2020/10/01 13:15:00,29.476337643950025
2020/10/01 13:30:00,17.998863710390083
2020/10/01 13:45:00,4.140466692664123
2020/10/01 14:00:00,-4.683799491832764
2020/10/01 14:15:00,10.716981419804684
2020/10/01 14:30:00,14.45540874429575
2020/10/01 14:45:00,11.18604364581836
2020/10/01 15:00:00,-1.2225282983831152
2020/10/01 15:15:00,26.9603833820226
2020/10/01 15:30:00,7.615908518596671
2020/10/01 15:45:00,-1.515871300111728
2020/10/01 16:00:00,22.777297759448913
2020/10/01 16:15:00,31.85032912719143
2020/10/01 16:30:00,37.32861600629088
2020/10/01 16:45:00,-1.3827020404862758
2020/10/01 17:00:00,39.98632956086376
2020/10/01 17:15:00,32.32843434847527
2020/10/01 17:30:00,14.26706425078397
2020/10/01 17:45:00,33.68025675443801
2020/10/01 18:00:00,41.184486421634226
2020/10/01 18:15:00,38.72621188447923
2020/10/01 18:30:00,16.352216152189648
2020/10/01 18:45:00,12.970280498764515
2020/10/01 19:00:00,37.86885365149336
2020/10/01 19:15:00,9.773157498001495
2020/10/01 19:30:00,3.3259332050103136
2020/10/01 19:45:00,36.78003671922808
2020/10/01 20:00:00,24.56760437967852
2020/10/01 20:15:00,-1.5506858979135387
2020/10/01 20:30:00,45.82736058520129
2020/10/01 20:45:00,12.620131094871956
2020/10/01 21:00:00,39.037721133716616
2020/10/01 21:15:00,40.96155181010695
2020/10/01 21:30:00,24.946214384520275
2020/10/01 21:45:00,-2.8242179065928
2020/10/01 22:00:00,16.85286128556543
2020/10/01 22:15:00,46.349029204777246
2020/10/01 22:30:00,21.787934735832067
2020/10/01 22:45:00,16.145139429163763
2020/10/01 23:00:00,25.72537851246947
2020/10/01 23:15:00,12.430843789724262
2020/10/01 23:30:00,-1.9666342533266805
2020/10/01 23:45:00,42.89834363315092
2020/10/02 00:00:00,23.154725247520417
2020/10/02 00:15:00,-5.583663763284038
2020/10/02 00:30:00,18.415628075556363
2020/10/02 00:45:00,5.157264817337062
2020/10/02 01:00:00,32.796058112976354
2020/10/02 01:15:00,30.653290921516636
2020/10/02 01:30:00,45.82159470114441
2020/10/02 01:45:00,45.489213203373374
2020/10/02 02:00:00,33.98585622763307
2020/10/02 02:15:00,34.304276803717975
2020/10/02 02:30:00,44.103989613209755
2020/10/02 02:45:00,11.93787479145521
2020/10/02 03:00:00,44.52035804439131
2020/10/02 03:15:00,9.182019731892801
2020/10/02 03:30:00,45.35965116965244
2020/10/02 03:45:00,14.074225092529948
2020/10/02 04:00:00,27.853933047314385
2020/10/02 04:15:00,32.04608411255507
2020/10/02 04:30:00,-1.2592456061482808
2020/10/02 04:45:00,43.82029745055857
2020/10/02 05:00:00,30.271519505214286
2020/10/02 05:15:00,21.724970506571218
2020/10/02 05:30:00,31.82230999875452
2020/10/02 05:45:00,10.497734060316711
2020/10/02 06:00:00,2.2194490048379993
2020/10/02 06:15:00,12.625041251447373
2020/10/02 06:30:00,28.25644582993968
2020/10/02 06:45:00,23.91400377268802
2020/10/02 07:00:00,42.71945349338494
2020/10/02 07:15:00,35.909489365838674
2020/10/02 07:30:00,31.82375404548379
2020/10/02 07:45:00,46.26424955402228
2020/10/02 08:00:00,2.1921563530492003
2020/10/02 08:15:00,31.439743996658436
2020/10/02 08:30:00,1.6720412866562837
2020/10/02 08:45:00,39.23610748277685
2020/10/02 09:00:00,12.608154762622101
2020/10/02 09:15:00,-3.3881094180094267
2020/10/02 09:30:00,-1.51541267428692
2020/10/02 09:45:00,29.24538082081851
2020/10/02 10:00:00,32.400818148664754
2020/10/02 10:15:00,11.92196239239531
2020/10/02 10:30:00,43.92847788531076
2020/10/02 10:45:00,0.08217520779514853
2020/10/02 11:00:00,27.81487533473269
2020/10/02 11:15:00,40.08956288251377
2020/10/02 11:30:00,2.725715286093884
2020/10/02 11:45:00,9.14402692904849
2020/10/02 12:00:00,14.931627703105564
2020/10/02 12:15:00,32.5163548779095
2020/10/02 12:30:00,46.26729436683681
2020/10/02 12:45:00,43.47000984832805
2020/10/02 13:00:00,20.35426279609397
2020/10/02 13:15:00,-2.3441678628553353
2020/10/02 13:30:00,16.957957692266277
2020/10/02 13:45:00,28.549455129039046
2020/10/02 14:00:00,44.87316555457916
2020/10/02 14:15:00,23.67036017244783
2020/10/02 14:30:00,17.087100678527847
2020/10/02 14:45:00,20.349995674450867
2020/10/02 15:00:00,20.604551828019098
2020/10/02 15:15:00,10.175589552439638
2020/10/02 15:30:00,21.23216467595855
2020/10/02 15:45:00,36.629225325615785
2020/10/02 16:00:00,33.52971586432492
2020/10/02 16:15:00,12.232333202709308
2020/10/02 16:30:00,-3.5695760349173487
2020/10/02 16:45:00,4.874647169784399
2020/10/02 17:00:00,16.874809605334512
2020/10/02 17:15:00,24.329075326435337
2020/10/02 17:30:00,12.792237438571712
2020/10/02 17:45:00,1.6288593930727435
2020/10/02 18:00:00,8.104923656023097
2020/10/02 18:15:00,10.76210040449367
2020/10/02 18:30:00,15.220776468533034
2020/10/02 18:45:00,35.51706019220765
2020/10/02 19:00:00,39.25484916300685
2020/10/02 19:15:00,24.217658044052747
2020/10/02 19:30:00,31.04948768269245
2020/10/02 19:45:00,0.3350259165601477
2020/10/02 20:00:00,26.365456785431732
2020/10/02 20:15:00,23.424718919879062
2020/10/02 20:30:00,-2.549260238701553
2020/10/02 20:45:00,27.98888922246205
2020/10/02 21:00:00,23.824273275831295
2020/10/02 21:15:00,23.675013316306675
2020/10/02 21:30:00,2.1468386288038586
2020/10/02 21:45:00,23.692701140586294
2020/10/02 22:00:00,31.896498600896116
2020/10/02 22:15:00,-3.5435860833935084
2020/10/02 22:30:00,14.819423566493159
2020/10/02 22:45:00,20.73909019265868
2020/10/02 23:00:00,4.585756263628248
2020/10/02 23:15:00,37.001885033859686
2020/10/02 23:30:00,-0.8297444280671895
2020/10/02 23:45:00,37.270990205373394
2020/10/03 00:00:00,10.032609787712468
2020/10/03 00:15:00,21.624035210617862
2020/10/03 00:30:00,30.43008321518316
2020/10/03 00:45:00,-4.953757510654175
2020/10/03 01:00:00,9.080680748112377
2020/10/03 01:15:00,-2.379162619019555
2020/10/03 01:30:00,1.407343542394507
2020/10/03 01:45:00,11.087984799559079
2020/10/03 02:00:00,29.443810803656213
2020/10/03 02:15:00,0.6952960918564361
2020/10/03 02:30:00,-3.9842968618211656
2020/10/03 02:45:00,13.545293804428672
2020/10/03 03:00:00,-0.0633252481488018
2020/10/03 03:15:00,15.823547886539382
2020/10/03 03:30:00,32.726290992804465
2020/10/03 03:45:00,3.0186506383683724
2020/10/03 04:00:00,-2.2680275135987458
2020/10/03 04:15:00,15.309364034239733
2020/10/03 04:30:00,15.934039354041262
2020/10/03 04:45:00,-5.050058907855036
2020/10/03 05:00:00,7.806434790648446
2020/10/03 05:15:00,-1.3119567313037939
2020/10/03 05:30:00,21.915975165679818
2020/10/03 05:45:00,29.6092937920749
2020/10/03 06:00:00,2.200738961764981
2020/10/03 06:15:00,15.261300454347479
2020/10/03 06:30:00,13.508871357446255
2020/10/03 06:45:00,45.138959140373984
2020/10/03 07:00:00,2.991443817602274
2020/10/03 07:15:00,21.607075096036148
2020/10/03 07:30:00,-1.3904539057724419
2020/10/03 07:45:00,12.236155108265686
2020/10/03 08:00:00,40.63139074266681
2020/10/03 08:15:00,23.135984482861318
2020/10/03 08:30:00,36.86134629987494
2020/10/03 08:45:00,-2.6353137884047713
2020/10/03 09:00:00,14.797407117575462
2020/10/03 09:15:00,37.98268584145237
2020/10/03 09:30:00,34.0951291432995
2020/10/03 09:45:00,23.1123241488593
2020/10/03 10:00:00,16.454593975173886
2020/10/03 10:15:00,-1.8359845824458034
2020/10/03 10:30:00,-3.4060406129911542
2020/10/03 10:45:00,44.817625437525265
2020/10/03 11:00:00,20.708137738087395
2020/10/03 11:15:00,4.221371640197917
2020/10/03 11:30:00,9.967467202274149
2020/10/03 11:45:00,25.837274242166316
2020/10/03 12:00:00,45.04954125115549
2020/10/03 12:15:00,38.89100946120173
2020/10/03 12:30:00,41.19781717276049
2020/10/03 12:45:00,15.449700642095275
2020/10/03 13:00:00,31.99660193993998
2020/10/03 13:15:00,0.8039486796916302
2020/10/03 13:30:00,16.489615935379952
2020/10/03 13:45:00,14.9716533011869
2020/10/03 14:00:00,47.137201620474826
2020/10/03 14:15:00,-4.759145263281307
2020/10/03 14:30:00,12.674185141059011
2020/10/03 14:45:00,41.66938001215219
2020/10/03 15:00:00,-1.2689403568173434
2020/10/03 15:15:00,35.26371587742013
2020/10/03 15:30:00,11.876232706528436
2020/10/03 15:45:00,47.13226415149112
2020/10/03 16:00:00,46.857160921939816
2020/10/03 16:15:00,33.716213987949175
2020/10/03 16:30:00,13.489178071500932
2020/10/03 16:45:00,29.239275616599258
2020/10/03 17:00:00,25.19412706147351
2020/10/03 17:15:00,35.44307379961274
2020/10/03 17:30:00,17.690666539715124
2020/10/03 17:45:00,23.09393516965273
2020/10/03 18:00:00,31.042730361301537
2020/10/03 18:15:00,26.754381557903123
2020/10/03 18:30:00,15.230619326920545
2020/10/03 18:45:00,11.027910095776656
2020/10/03 19:00:00,12.965482193713763
2020/10/03 19:15:00,14.271977927609035
2020/10/03 19:30:00,34.208476345734624
2020/10/03 19:45:00,20.579915488178884
2020/10/03 20:00:00,43.944684400949704
2020/10/03 20:15:00,22.584793409304815
2020/10/03 20:30:00,6.77054791129869
2020/10/03 20:45:00,35.570630692421005
2020/10/03 21:00:00,39.50810859690578
2020/10/03 21:15:00,30.563756701909703
2020/10/03 21:30:00,32.11261159493414
2020/10/03 21:45:00,44.910895771951125
2020/10/03 22:00:00,43.30498433298247
2020/10/03 22:15:00,46.19074080231847
2020/10/03 22:30:00,26.282786568383024
2020/10/03 22:45:00,11.097166942893613
2020/10/03 23:00:00,28.469850691632367
2020/10/03 23:15:00,2.182848259791312
2020/10/03 23:30:00,-2.5737082942329055
2020/10/03 23:45:00,3.569545808518054
2020/10/04 00:00:00,4.173962102483072
2020/10/04 00:15:00,35.31604328659927
