timestamp,temp
"2020/01/11 00:00:00",-1.06405532770624
"2020/01/11 00:15:00",33.4549683670775
"2020/01/11 00:30:00",34.3396927277346
"2020/01/11 00:45:00",9.93969034980784
"2020/01/11 01:00:00",44.901557696731
"2020/01/11 01:15:00",6.56527390778888
"2020/01/11 01:30:00",43.9212970934592
"2020/01/11 01:45:00",-2.05113160839255
"2020/01/11 02:00:00",12.6064795292011
"2020/01/11 02:15:00",35.3732342812422
"2020/01/11 02:30:00",1.98085400594054
"2020/01/11 02:45:00",17.4879980263272
"2020/01/11 03:00:00",24.5148644511513
"2020/01/11 03:15:00",1.49259192637112
"2020/01/11 03:30:00",11.2073884587659
"2020/01/11 03:45:00",-5.15618545501687
"2020/01/11 04:00:00",45.1574180632855
"2020/01/11 04:15:00",16.0157715407594
"2020/01/11 04:30:00",4.81496015655518
"2020/01/11 04:45:00",41.2118796626302
"2020/01/11 05:00:00",41.7889794700249
"2020/01/11 05:15:00",10.2311989026815
"2020/01/11 05:30:00",22.1713679075492
"2020/01/11 05:45:00",16.247672290049
"2020/01/11 06:00:00",27.8615977137568
"2020/01/11 06:15:00",4.01182536037596
"2020/01/11 06:30:00",-0.870879113716403
"2020/01/11 06:45:00",36.4052193742729
"2020/01/11 07:00:00",28.6300414480451
"2020/01/11 07:15:00",22.5928037739671
"2020/01/11 07:30:00",10.2158432284547
"2020/01/11 07:45:00",33.915925736947
"2020/01/11 08:00:00",-4.29125516239223
"2020/01/11 08:15:00",28.2561336424452
"2020/01/11 08:30:00",45.7537809800411
"2020/01/11 08:45:00",26.3127042412329
"2020/01/11 09:00:00",6.27608828156263
"2020/01/11 09:15:00",18.5497630365181
"2020/01/11 09:30:00",19.7163343417017
"2020/01/11 09:45:00",34.0723215637421
"2020/01/11 10:00:00",30.3801598505414
"2020/01/11 10:15:00",27.7252119244744
"2020/01/11 10:30:00",45.1362331981296
"2020/01/11 10:45:00",3.54080054368993
"2020/01/11 11:00:00",-4.42525104069846
"2020/01/11 11:15:00",23.8254642214179
"2020/01/11 11:30:00",42.2659586976901
"2020/01/11 11:45:00",26.1695393105477
"2020/01/11 12:00:00",-3.25515170371834
"2020/01/11 12:15:00",42.9620750094573
"2020/01/11 12:30:00",25.1615622480289
"2020/01/11 12:45:00",25.1074548943378
"2020/01/11 13:00:00",-1.19361267486947
"2020/01/11 13:15:00",25.9317242403617
"2020/01/11 13:30:00",3.60291740578948
"2020/01/11 13:45:00",11.6141094356696
"2020/01/11 14:00:00",10.1040560014114
"2020/01/11 14:15:00",2.68114144217921
"2020/01/11 14:30:00",31.1405366453265
"2020/01/11 14:45:00",32.6628208890183
"2020/01/11 15:00:00",42.1248260840914
"2020/01/11 15:15:00",-2.69974627201636
"2020/01/11 15:30:00",17.9814321001562
"2020/01/11 15:45:00",-0.491181098823472
"2020/01/11 16:00:00",17.833184297235
"2020/01/11 16:15:00",29.7734586329819
"2020/01/11 16:30:00",-2.50187793973016
"2020/01/11 16:45:00",40.4331935227014
"2020/01/11 17:00:00",40.6777520992506
"2020/01/11 17:15:00",46.1854232947503
"2020/01/11 17:30:00",6.49977769488694
"2020/01/11 17:45:00",-4.48768951515066
"2020/01/11 18:00:00",37.2632315497703
"2020/01/11 18:15:00",22.012861825268
"2020/01/11 18:30:00",32.890523344735
"2020/01/11 18:45:00",20.3917504508284
"2020/01/11 19:00:00",16.9154876768035
"2020/01/11 19:15:00",3.46552144279243
"2020/01/11 19:30:00",25.4858962686037
"2020/01/11 19:45:00",-3.24519244167691
"2020/01/11 20:00:00",28.8939565494345
"2020/01/11 20:15:00",15.914593370817
"2020/01/11 20:30:00",3.5691328406213
"2020/01/11 20:45:00",2.9595198260084
"2020/01/11 21:00:00",47.3480023686355
"2020/01/11 21:15:00",34.9944001260508
"2020/01/11 21:30:00",2.84372415298877
